,Location,Parameter,Unit,Frequency,Date,Value
5200,2 - 33RD & WHITFIELD,Cd,UG/L,1 / 3 MO.,2007-11-30,36.827973644806875
5201,2 - 33RD & WHITFIELD,Pb,UG/L,1 / 3 MO.,2007-11-30,7.376203437887922
5202,2 - 33RD & WHITFIELD,Cu,UG/L,1 / 3 MO.,2007-11-30,18.80597530002687
5203,2 - 33RD & WHITFIELD,Flow,MGD,1 / 3 MO.,2007-11-30,0.3341859889429821
5204,2 - 33RD & WHITFIELD,TDS,MG/L,1 / 3 MO.,2007-11-30,0.9320388349514563
5205,2 - 33RD & WHITFIELD,Streptococci,#/100ML,1 / 3 MO.,2007-11-30,9.5
5206,2 - 33RD & WHITFIELD,E.Coli,#/100ML,1 / 3 MO.,2007-11-30,11.951219512195122
5207,2 - 33RD & WHITFIELD,"BOD, C",MG/L,1 / 3 MO.,2007-11-30,0.3345
5208,3 - CHENAL PKWY & OAK MEADOW,Se,UG/L,1 / 3 MO.,2007-11-30,
5209,3 - CHENAL PKWY & OAK MEADOW,Be,UG/L,1 / 3 MO.,2007-11-30,
5210,3 - CHENAL PKWY & OAK MEADOW,Ni,UG/L,1 / 3 MO.,2007-11-30,
5211,3 - CHENAL PKWY & OAK MEADOW,Cr,UG/L,1 / 3 MO.,2007-11-30,
5212,3 - CHENAL PKWY & OAK MEADOW,Hg,UG/L,1 / 3 MO.,2007-11-30,
5213,3 - CHENAL PKWY & OAK MEADOW,Cyanide,UG/L,1 / 3 MO.,2007-11-30,
5214,3 - CHENAL PKWY & OAK MEADOW,BOD,MG/L,1 / 3 MO.,2007-11-30,0.10950462194832904
5215,3 - CHENAL PKWY & OAK MEADOW,pH,SU,1 / 3 MO.,2007-11-30,0.6533333333333333
5216,3 - CHENAL PKWY & OAK MEADOW,TSS,MG/L,1 / 3 MO.,2007-11-30,0.022365805168986105
5217,3 - CHENAL PKWY & OAK MEADOW,Oil,MG/L,1 / 3 MO.,2007-11-30,0.013333333333333334
5218,3 - CHENAL PKWY & OAK MEADOW,N,MG/L,1 / 3 MO.,2007-11-30,2.5217391304347827
5219,3 - CHENAL PKWY & OAK MEADOW,"N, Kjeldahl",MG/L,1 / 3 MO.,2007-11-30,0.14920919128618318
5220,3 - CHENAL PKWY & OAK MEADOW,P,MG/L,1 / 3 MO.,2007-11-30,2.0
5221,3 - CHENAL PKWY & OAK MEADOW,CaCO3,MG/L,1 / 3 MO.,2007-11-30,0.014285714285714285
5222,3 - CHENAL PKWY & OAK MEADOW,Ag,UG/L,1 / 3 MO.,2007-11-30,583.4308010535008
5223,3 - CHENAL PKWY & OAK MEADOW,Zn,UG/L,1 / 3 MO.,2007-11-30,8.820249296717675
5224,3 - CHENAL PKWY & OAK MEADOW,Cd,UG/L,1 / 3 MO.,2007-11-30,26.784183757336077
5225,3 - CHENAL PKWY & OAK MEADOW,Pb,UG/L,1 / 3 MO.,2007-11-30,4.99458420623206
5226,3 - CHENAL PKWY & OAK MEADOW,Cu,UG/L,1 / 3 MO.,2007-11-30,11.756905089819522
5227,3 - CHENAL PKWY & OAK MEADOW,Flow,MGD,1 / 3 MO.,2007-11-30,0.05549137717633468
5228,3 - CHENAL PKWY & OAK MEADOW,TDS,MG/L,1 / 3 MO.,2007-11-30,0.7475728155339806
5229,3 - CHENAL PKWY & OAK MEADOW,Streptococci,#/100ML,1 / 3 MO.,2007-11-30,6.5
5230,3 - CHENAL PKWY & OAK MEADOW,E.Coli,#/100ML,1 / 3 MO.,2007-11-30,15.0
5231,3 - CHENAL PKWY & OAK MEADOW,"BOD, C",MG/L,1 / 3 MO.,2007-11-30,0.0785
5232,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Se,UG/L,1 / 3 MO.,2007-11-30,
5233,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Be,UG/L,1 / 3 MO.,2007-11-30,
5234,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Ni,UG/L,1 / 3 MO.,2007-11-30,
5235,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cr,UG/L,1 / 3 MO.,2007-11-30,
5236,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Hg,UG/L,1 / 3 MO.,2007-11-30,
5237,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cyanide,UG/L,1 / 3 MO.,2007-11-30,
5238,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),BOD,MG/L,1 / 3 MO.,2007-11-30,
5239,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),pH,SU,1 / 3 MO.,2007-11-30,
5240,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),TSS,MG/L,1 / 3 MO.,2007-11-30,
5241,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Oil,MG/L,1 / 3 MO.,2007-11-30,
5242,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),N,MG/L,1 / 3 MO.,2007-11-30,
5243,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),"N, Kjeldahl",MG/L,1 / 3 MO.,2007-11-30,
5244,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),P,MG/L,1 / 3 MO.,2007-11-30,
5245,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),CaCO3,MG/L,1 / 3 MO.,2007-11-30,
5246,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Ag,UG/L,1 / 3 MO.,2007-11-30,
5247,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Zn,UG/L,1 / 3 MO.,2007-11-30,
5248,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cd,UG/L,1 / 3 MO.,2007-11-30,
5249,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Pb,UG/L,1 / 3 MO.,2007-11-30,
5250,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cu,UG/L,1 / 3 MO.,2007-11-30,
5251,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Flow,MGD,1 / 3 MO.,2007-11-30,
5252,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),TDS,MG/L,1 / 3 MO.,2007-11-30,
5253,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Streptococci,#/100ML,1 / 3 MO.,2007-11-30,
5254,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),E.Coli,#/100ML,1 / 3 MO.,2007-11-30,
5255,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),"BOD, C",MG/L,1 / 3 MO.,2007-11-30,
5256,5 - 14TH & BOND,Se,UG/L,1 / 3 MO.,2007-11-30,
5257,5 - 14TH & BOND,Be,UG/L,1 / 3 MO.,2007-11-30,
5258,5 - 14TH & BOND,Ni,UG/L,1 / 3 MO.,2007-11-30,
5259,5 - 14TH & BOND,Cr,UG/L,1 / 3 MO.,2007-11-30,
5260,5 - 14TH & BOND,Hg,UG/L,1 / 3 MO.,2007-11-30,
5261,5 - 14TH & BOND,Cyanide,UG/L,1 / 3 MO.,2007-11-30,
5262,5 - 14TH & BOND,BOD,MG/L,1 / 3 MO.,2007-11-30,0.4247452002844278
5263,5 - 14TH & BOND,pH,SU,1 / 3 MO.,2007-11-30,0.73
5264,5 - 14TH & BOND,TSS,MG/L,1 / 3 MO.,2007-11-30,0.027335984095427462
5265,5 - 14TH & BOND,Oil,MG/L,1 / 3 MO.,2007-11-30,0.006666666666666667
5266,5 - 14TH & BOND,N,MG/L,1 / 3 MO.,2007-11-30,2.956521739130435
5267,5 - 14TH & BOND,"N, Kjeldahl",MG/L,1 / 3 MO.,2007-11-30,0.5744553864518053
5268,5 - 14TH & BOND,P,MG/L,1 / 3 MO.,2007-11-30,2.0
5269,5 - 14TH & BOND,CaCO3,MG/L,1 / 3 MO.,2007-11-30,0.013571428571428571
5270,5 - 14TH & BOND,Ag,UG/L,1 / 3 MO.,2007-11-30,637.242528225444
5271,5 - 14TH & BOND,Zn,UG/L,1 / 3 MO.,2007-11-30,42.34440301697479
5272,5 - 14TH & BOND,Cd,UG/L,1 / 3 MO.,2007-11-30,28.55663234022837
5273,5 - 14TH & BOND,Pb,UG/L,1 / 3 MO.,2007-11-30,20.205634905250864
5274,5 - 14TH & BOND,Cu,UG/L,1 / 3 MO.,2007-11-30,48.5601442558965
5275,5 - 14TH & BOND,Flow,MGD,1 / 3 MO.,2007-11-30,0.05569766482383035
5276,5 - 14TH & BOND,TDS,MG/L,1 / 3 MO.,2007-11-30,0.6116504854368932
5277,5 - 14TH & BOND,Streptococci,#/100ML,1 / 3 MO.,2007-11-30,12.75
5278,5 - 14TH & BOND,E.Coli,#/100ML,1 / 3 MO.,2007-11-30,3.902439024390244
5279,5 - 14TH & BOND,"BOD, C",MG/L,1 / 3 MO.,2007-11-30,0.376
5280,1 - UNIVERSITY & I-630,Se,UG/L,1 / 3 MO.,2008-02-28,
5281,1 - UNIVERSITY & I-630,Be,UG/L,1 / 3 MO.,2008-02-28,
5282,1 - UNIVERSITY & I-630,Ni,UG/L,1 / 3 MO.,2008-02-28,
5283,1 - UNIVERSITY & I-630,Cr,UG/L,1 / 3 MO.,2008-02-28,
5284,1 - UNIVERSITY & I-630,Hg,UG/L,1 / 3 MO.,2008-02-28,
5285,1 - UNIVERSITY & I-630,Cyanide,UG/L,1 / 3 MO.,2008-02-28,
5286,1 - UNIVERSITY & I-630,BOD,MG/L,1 / 3 MO.,2008-02-28,0.2559848305285614
5287,1 - UNIVERSITY & I-630,pH,SU,1 / 3 MO.,2008-02-28,0.7555555555555555
5288,1 - UNIVERSITY & I-630,TSS,MG/L,1 / 3 MO.,2008-02-28,0.1257455268389663
5289,1 - UNIVERSITY & I-630,Oil,MG/L,1 / 3 MO.,2008-02-28,0.03333333333333333
5290,1 - UNIVERSITY & I-630,N,MG/L,1 / 3 MO.,2008-02-28,2.536231884057971
5291,1 - UNIVERSITY & I-630,"N, Kjeldahl",MG/L,1 / 3 MO.,2008-02-28,0.14920919128618318
5292,1 - UNIVERSITY & I-630,P,MG/L,1 / 3 MO.,2008-02-28,2.1999999999999997
5293,1 - UNIVERSITY & I-630,CaCO3,MG/L,1 / 3 MO.,2008-02-28,0.15952380952380954
5294,1 - UNIVERSITY & I-630,Ag,UG/L,1 / 3 MO.,2008-02-28,9.19519287152167
5295,1 - UNIVERSITY & I-630,Zn,UG/L,1 / 3 MO.,2008-02-28,2.1108188012150086
5296,1 - UNIVERSITY & I-630,Cd,UG/L,1 / 3 MO.,2008-02-28,1.3184275111319346
5297,1 - UNIVERSITY & I-630,Pb,UG/L,1 / 3 MO.,2008-02-28,0.5547174622182008
5298,1 - UNIVERSITY & I-630,Cu,UG/L,1 / 3 MO.,2008-02-28,2.5379969981439303
5299,1 - UNIVERSITY & I-630,Flow,MGD,1 / 3 MO.,2008-02-28,1.332618202822015
5300,1 - UNIVERSITY & I-630,TDS,MG/L,1 / 3 MO.,2008-02-28,0.6310679611650486
5301,1 - UNIVERSITY & I-630,Streptococci,#/100ML,1 / 3 MO.,2008-02-28,4.75
5302,1 - UNIVERSITY & I-630,E.Coli,#/100ML,1 / 3 MO.,2008-02-28,2.682926829268293
5303,1 - UNIVERSITY & I-630,"BOD, C",MG/L,1 / 3 MO.,2008-02-28,0.29100000000000004
5304,2 - 33RD & WHITFIELD,Se,UG/L,1 / 3 MO.,2008-02-28,
5305,2 - 33RD & WHITFIELD,Be,UG/L,1 / 3 MO.,2008-02-28,
5306,2 - 33RD & WHITFIELD,Ni,UG/L,1 / 3 MO.,2008-02-28,
5307,2 - 33RD & WHITFIELD,Cr,UG/L,1 / 3 MO.,2008-02-28,
5308,2 - 33RD & WHITFIELD,Hg,UG/L,1 / 3 MO.,2008-02-28,
5309,2 - 33RD & WHITFIELD,Cyanide,UG/L,1 / 3 MO.,2008-02-28,
5310,2 - 33RD & WHITFIELD,BOD,MG/L,1 / 3 MO.,2008-02-28,0.28916804930078227
5311,2 - 33RD & WHITFIELD,pH,SU,1 / 3 MO.,2008-02-28,0.7255555555555556
5312,2 - 33RD & WHITFIELD,TSS,MG/L,1 / 3 MO.,2008-02-28,0.6262425447316109
5313,2 - 33RD & WHITFIELD,Oil,MG/L,1 / 3 MO.,2008-02-28,0.013333333333333334
5314,2 - 33RD & WHITFIELD,N,MG/L,1 / 3 MO.,2008-02-28,3.4637681159420293
5315,2 - 33RD & WHITFIELD,"N, Kjeldahl",MG/L,1 / 3 MO.,2008-02-28,0.14920919128618318
5316,2 - 33RD & WHITFIELD,P,MG/L,1 / 3 MO.,2008-02-28,3.1999999999999997
5317,2 - 33RD & WHITFIELD,CaCO3,MG/L,1 / 3 MO.,2008-02-28,0.10904761904761905
5318,2 - 33RD & WHITFIELD,Ag,UG/L,1 / 3 MO.,2008-02-28,17.689716855880008
5319,2 - 33RD & WHITFIELD,Zn,UG/L,1 / 3 MO.,2008-02-28,1.5230283033336793
5320,2 - 33RD & WHITFIELD,Cd,UG/L,1 / 3 MO.,2008-02-28,2.1186772504782443
5321,2 - 33RD & WHITFIELD,Pb,UG/L,1 / 3 MO.,2008-02-28,1.291497003933188
5322,2 - 33RD & WHITFIELD,Cu,UG/L,1 / 3 MO.,2008-02-28,3.9896627411982144
5323,2 - 33RD & WHITFIELD,Flow,MGD,1 / 3 MO.,2008-02-28,0.7116923838600545
5324,2 - 33RD & WHITFIELD,TDS,MG/L,1 / 3 MO.,2008-02-28,0.5436893203883495
5325,2 - 33RD & WHITFIELD,Streptococci,#/100ML,1 / 3 MO.,2008-02-28,15.25
5326,2 - 33RD & WHITFIELD,E.Coli,#/100ML,1 / 3 MO.,2008-02-28,9.024390243902438
5327,2 - 33RD & WHITFIELD,"BOD, C",MG/L,1 / 3 MO.,2008-02-28,0.421
5328,3 - CHENAL PKWY & OAK MEADOW,Se,UG/L,1 / 3 MO.,2008-02-28,
5329,3 - CHENAL PKWY & OAK MEADOW,Be,UG/L,1 / 3 MO.,2008-02-28,
5330,3 - CHENAL PKWY & OAK MEADOW,Ni,UG/L,1 / 3 MO.,2008-02-28,
5331,3 - CHENAL PKWY & OAK MEADOW,Cr,UG/L,1 / 3 MO.,2008-02-28,
5332,3 - CHENAL PKWY & OAK MEADOW,Hg,UG/L,1 / 3 MO.,2008-02-28,
5333,3 - CHENAL PKWY & OAK MEADOW,Cyanide,UG/L,1 / 3 MO.,2008-02-28,
5334,3 - CHENAL PKWY & OAK MEADOW,BOD,MG/L,1 / 3 MO.,2008-02-28,0.17113059966816788
5335,3 - CHENAL PKWY & OAK MEADOW,pH,SU,1 / 3 MO.,2008-02-28,0.7477777777777779
5336,3 - CHENAL PKWY & OAK MEADOW,TSS,MG/L,1 / 3 MO.,2008-02-28,0.16252485089463237
5337,3 - CHENAL PKWY & OAK MEADOW,Oil,MG/L,1 / 3 MO.,2008-02-28,0.04
5338,3 - CHENAL PKWY & OAK MEADOW,N,MG/L,1 / 3 MO.,2008-02-28,2.7246376811594204
5339,3 - CHENAL PKWY & OAK MEADOW,"N, Kjeldahl",MG/L,1 / 3 MO.,2008-02-28,0.14920919128618318
5340,3 - CHENAL PKWY & OAK MEADOW,P,MG/L,1 / 3 MO.,2008-02-28,1.0
5341,3 - CHENAL PKWY & OAK MEADOW,CaCO3,MG/L,1 / 3 MO.,2008-02-28,0.12261904761904763
5342,3 - CHENAL PKWY & OAK MEADOW,Ag,UG/L,1 / 3 MO.,2008-02-28,14.457761952644502
5343,3 - CHENAL PKWY & OAK MEADOW,Zn,UG/L,1 / 3 MO.,2008-02-28,1.247040411589697
5344,3 - CHENAL PKWY & OAK MEADOW,Cd,UG/L,1 / 3 MO.,2008-02-28,1.8303554648540097
5345,3 - CHENAL PKWY & OAK MEADOW,Pb,UG/L,1 / 3 MO.,2008-02-28,0.3705206304587987
5346,3 - CHENAL PKWY & OAK MEADOW,Cu,UG/L,1 / 3 MO.,2008-02-28,2.3564680863156027
5347,3 - CHENAL PKWY & OAK MEADOW,Flow,MGD,1 / 3 MO.,2008-02-28,0.011139532964766071
5348,3 - CHENAL PKWY & OAK MEADOW,TDS,MG/L,1 / 3 MO.,2008-02-28,0.39805825242718446
5349,3 - CHENAL PKWY & OAK MEADOW,Streptococci,#/100ML,1 / 3 MO.,2008-02-28,9.75
5350,3 - CHENAL PKWY & OAK MEADOW,E.Coli,#/100ML,1 / 3 MO.,2008-02-28,3.1707317073170733
5351,3 - CHENAL PKWY & OAK MEADOW,"BOD, C",MG/L,1 / 3 MO.,2008-02-28,0.2325
5352,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Se,UG/L,1 / 3 MO.,2008-02-28,
5353,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Be,UG/L,1 / 3 MO.,2008-02-28,
5354,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Ni,UG/L,1 / 3 MO.,2008-02-28,
5355,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cr,UG/L,1 / 3 MO.,2008-02-28,
5356,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Hg,UG/L,1 / 3 MO.,2008-02-28,
5357,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cyanide,UG/L,1 / 3 MO.,2008-02-28,
5358,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),BOD,MG/L,1 / 3 MO.,2008-02-28,0.17634510547523116
5359,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),pH,SU,1 / 3 MO.,2008-02-28,0.7244444444444444
5360,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),TSS,MG/L,1 / 3 MO.,2008-02-28,0.036431411530815146
5361,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Oil,MG/L,1 / 3 MO.,2008-02-28,0.060000000000000005
5362,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),N,MG/L,1 / 3 MO.,2008-02-28,1.681159420289855
5363,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),"N, Kjeldahl",MG/L,1 / 3 MO.,2008-02-28,0.14920919128618318
5364,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),P,MG/L,1 / 3 MO.,2008-02-28,1.2
5365,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),CaCO3,MG/L,1 / 3 MO.,2008-02-28,0.04
5366,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Ag,UG/L,1 / 3 MO.,2008-02-28,99.28360525625972
5367,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Zn,UG/L,1 / 3 MO.,2008-02-28,1.0036953430684077
5368,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cd,UG/L,1 / 3 MO.,2008-02-28,7.404644689003461
5369,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Pb,UG/L,1 / 3 MO.,2008-02-28,0.5442560846823257
5370,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cu,UG/L,1 / 3 MO.,2008-02-28,2.5300650601698966
5371,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Flow,MGD,1 / 3 MO.,2008-02-28,0.33315455070550376
5372,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),TDS,MG/L,1 / 3 MO.,2008-02-28,0.5436893203883495
5373,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Streptococci,#/100ML,1 / 3 MO.,2008-02-28,0.25
5374,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),E.Coli,#/100ML,1 / 3 MO.,2008-02-28,1.951219512195122
5375,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),"BOD, C",MG/L,1 / 3 MO.,2008-02-28,0.186
5376,5 - 14TH & BOND,Se,UG/L,1 / 3 MO.,2008-02-28,
5377,5 - 14TH & BOND,Be,UG/L,1 / 3 MO.,2008-02-28,
5378,5 - 14TH & BOND,Ni,UG/L,1 / 3 MO.,2008-02-28,
5379,5 - 14TH & BOND,Cr,UG/L,1 / 3 MO.,2008-02-28,
5380,5 - 14TH & BOND,Hg,UG/L,1 / 3 MO.,2008-02-28,
5381,5 - 14TH & BOND,Cyanide,UG/L,1 / 3 MO.,2008-02-28,
5382,5 - 14TH & BOND,BOD,MG/L,1 / 3 MO.,2008-02-28,0.2796871296515763
5383,5 - 14TH & BOND,pH,SU,1 / 3 MO.,2008-02-28,0.7444444444444445
5384,5 - 14TH & BOND,TSS,MG/L,1 / 3 MO.,2008-02-28,0.08449304174950306
5385,5 - 14TH & BOND,Oil,MG/L,1 / 3 MO.,2008-02-28,0.02666666666666667
5386,5 - 14TH & BOND,N,MG/L,1 / 3 MO.,2008-02-28,2.8985507246376816
5387,5 - 14TH & BOND,"N, Kjeldahl",MG/L,1 / 3 MO.,2008-02-28,0.14920919128618318
5388,5 - 14TH & BOND,P,MG/L,1 / 3 MO.,2008-02-28,4.6
5389,5 - 14TH & BOND,CaCO3,MG/L,1 / 3 MO.,2008-02-28,0.012857142857142859
5390,5 - 14TH & BOND,Ag,UG/L,1 / 3 MO.,2008-02-28,699.346228078759
5391,5 - 14TH & BOND,Zn,UG/L,1 / 3 MO.,2008-02-28,30.755019084526964
5392,5 - 14TH & BOND,Cd,UG/L,1 / 3 MO.,2008-02-28,30.552144140807666
5393,5 - 14TH & BOND,Pb,UG/L,1 / 3 MO.,2008-02-28,24.2187497609724
5394,5 - 14TH & BOND,Cu,UG/L,1 / 3 MO.,2008-02-28,40.62709412733441
5395,5 - 14TH & BOND,Flow,MGD,1 / 3 MO.,2008-02-28,0.1332618202822015
5396,5 - 14TH & BOND,TDS,MG/L,1 / 3 MO.,2008-02-28,0.33980582524271846
5397,5 - 14TH & BOND,Streptococci,#/100ML,1 / 3 MO.,2008-02-28,3.0
5398,5 - 14TH & BOND,E.Coli,#/100ML,1 / 3 MO.,2008-02-28,0.4878048780487805
5399,5 - 14TH & BOND,"BOD, C",MG/L,1 / 3 MO.,2008-02-28,0.36150000000000004
5400,1 - UNIVERSITY & I-630,Se,UG/L,1 / 3 MO.,2008-05-31,
5401,1 - UNIVERSITY & I-630,Be,UG/L,1 / 3 MO.,2008-05-31,
5402,1 - UNIVERSITY & I-630,Ni,UG/L,1 / 3 MO.,2008-05-31,
5403,1 - UNIVERSITY & I-630,Cr,UG/L,1 / 3 MO.,2008-05-31,
5404,1 - UNIVERSITY & I-630,Hg,UG/L,1 / 3 MO.,2008-05-31,
5405,1 - UNIVERSITY & I-630,Cyanide,UG/L,1 / 3 MO.,2008-05-31,
5406,1 - UNIVERSITY & I-630,BOD,MG/L,1 / 3 MO.,2008-05-31,0.21332069210713447
5407,1 - UNIVERSITY & I-630,pH,SU,1 / 3 MO.,2008-05-31,0.6633333333333333
5408,1 - UNIVERSITY & I-630,TSS,MG/L,1 / 3 MO.,2008-05-31,0.11928429423459255
5409,1 - UNIVERSITY & I-630,Oil,MG/L,1 / 3 MO.,2008-05-31,0.02666666666666667
5410,1 - UNIVERSITY & I-630,N,MG/L,1 / 3 MO.,2008-05-31,2.072463768115942
5411,1 - UNIVERSITY & I-630,"N, Kjeldahl",MG/L,1 / 3 MO.,2008-05-31,0.07758877946881526
5412,1 - UNIVERSITY & I-630,P,MG/L,1 / 3 MO.,2008-05-31,5.999999999999999
5413,1 - UNIVERSITY & I-630,CaCO3,MG/L,1 / 3 MO.,2008-05-31,0.47619047619047616
5414,1 - UNIVERSITY & I-630,Ag,UG/L,1 / 3 MO.,2008-05-31,0.7008223048719965
5415,1 - UNIVERSITY & I-630,Zn,UG/L,1 / 3 MO.,2008-05-31,1.1680027306505578
5416,1 - UNIVERSITY & I-630,Cd,UG/L,1 / 3 MO.,2008-05-31,0.16872213369731678
5417,1 - UNIVERSITY & I-630,Pb,UG/L,1 / 3 MO.,2008-05-31,0.12334772456243004
5418,1 - UNIVERSITY & I-630,Cu,UG/L,1 / 3 MO.,2008-05-31,2.4941811668565235
5419,1 - UNIVERSITY & I-630,Flow,MGD,1 / 3 MO.,2008-05-31,0.266523640564403
5420,1 - UNIVERSITY & I-630,TDS,MG/L,1 / 3 MO.,2008-05-31,1.2815533980582525
5421,1 - UNIVERSITY & I-630,Streptococci,#/100ML,1 / 3 MO.,2008-05-31,1.5
5422,1 - UNIVERSITY & I-630,E.Coli,#/100ML,1 / 3 MO.,2008-05-31,2.4390243902439024
5423,1 - UNIVERSITY & I-630,"BOD, C",MG/L,1 / 3 MO.,2008-05-31,0.27949999999999997
5424,2 - 33RD & WHITFIELD,Se,UG/L,1 / 3 MO.,2008-05-31,
5425,2 - 33RD & WHITFIELD,Be,UG/L,1 / 3 MO.,2008-05-31,
5426,2 - 33RD & WHITFIELD,Ni,UG/L,1 / 3 MO.,2008-05-31,
5427,2 - 33RD & WHITFIELD,Cr,UG/L,1 / 3 MO.,2008-05-31,
5428,2 - 33RD & WHITFIELD,Hg,UG/L,1 / 3 MO.,2008-05-31,
5429,2 - 33RD & WHITFIELD,Cyanide,UG/L,1 / 3 MO.,2008-05-31,
5430,2 - 33RD & WHITFIELD,BOD,MG/L,1 / 3 MO.,2008-05-31,0.28205735956387784
5431,2 - 33RD & WHITFIELD,pH,SU,1 / 3 MO.,2008-05-31,0.6966666666666667
5432,2 - 33RD & WHITFIELD,TSS,MG/L,1 / 3 MO.,2008-05-31,1.28230616302187
5433,2 - 33RD & WHITFIELD,Oil,MG/L,1 / 3 MO.,2008-05-31,0.03333333333333333
5434,2 - 33RD & WHITFIELD,N,MG/L,1 / 3 MO.,2008-05-31,1.884057971014493
5435,2 - 33RD & WHITFIELD,"N, Kjeldahl",MG/L,1 / 3 MO.,2008-05-31,0.035810205908683966
5436,2 - 33RD & WHITFIELD,P,MG/L,1 / 3 MO.,2008-05-31,5.999999999999999
5437,2 - 33RD & WHITFIELD,CaCO3,MG/L,1 / 3 MO.,2008-05-31,0.35714285714285715
5438,2 - 33RD & WHITFIELD,Ag,UG/L,1 / 3 MO.,2008-05-31,2.2989659457579528
5439,2 - 33RD & WHITFIELD,Zn,UG/L,1 / 3 MO.,2008-05-31,0.8142703314737268
5440,2 - 33RD & WHITFIELD,Cd,UG/L,1 / 3 MO.,2008-05-31,0.48287353788538007
5441,2 - 33RD & WHITFIELD,Pb,UG/L,1 / 3 MO.,2008-05-31,0.4694745411521529
5442,2 - 33RD & WHITFIELD,Cu,UG/L,1 / 3 MO.,2008-05-31,2.3571214096790785
5443,2 - 33RD & WHITFIELD,Flow,MGD,1 / 3 MO.,2008-05-31,0.533047281128806
5444,2 - 33RD & WHITFIELD,TDS,MG/L,1 / 3 MO.,2008-05-31,0.4563106796116505
5445,2 - 33RD & WHITFIELD,Streptococci,#/100ML,1 / 3 MO.,2008-05-31,4.75
5446,2 - 33RD & WHITFIELD,E.Coli,#/100ML,1 / 3 MO.,2008-05-31,4.390243902439025
